FECHA,BMW,Casos,Muertes,Mov Residencial,Mov trabajo,Mov estaciones
2020-09-16,0.095,136.15178571428572,1.8147321428571428,1.0,38.0,-1.0
2020-09-17,0.095,105.00892857142857,1.8147321428571428,6.0,-115.0,-32.0
2020-09-18,0.095,68.00892857142857,1.814732142857143,0.0,128.0,13.0
2020-09-19,0.095,56.151785714285715,1.8147321428571428,-4.0,34.0,0.0
2020-09-20,0.095,61.86607142857143,1.8147321428571428,-3.0,-91.0,-45.0
2020-09-21,0.095,65.85714285714286,1.8147321428571428,3.0,-24.0,24.0
2020-09-22,0.095,53.57142857142857,1.2838541666666667,5.0,-42.0,0.0
2020-09-23,0.095,58.285714285714285,1.2433035714285714,20.0,-9.0,-2.0
2020-09-24,0.095,60.57142857142857,1.2433035714285714,-1.0,-100.0,13.0
2020-09-25,0.095,58.714285714285715,1.2433035714285714,9.0,109.0,14.0
2020-09-26,0.095,67.14285714285714,1.2433035714285714,6.0,-33.0,-4.0
2020-09-27,0.095,70.71428571428571,1.2433035714285714,-14.0,-28.0,-48.0
2020-09-28,0.095,59.0,1.2027529761904763,8.0,47.0,35.0
2020-09-29,0.095,62.285714285714285,1.2027529761904763,-4.0,-49.0,5.0
2020-09-30,0.095,70.28571428571429,1.2433035714285714,-21.0,-70.0,19.0
2020-10-01,0.10700000000000001,73.42857142857143,1.2433035714285714,-20.0,-158.0,18.0
2020-10-02,0.10700000000000001,78.57142857142857,1.2433035714285714,-5.0,-21.0,-23.0
2020-10-03,0.10700000000000001,81.0,1.2433035714285714,5.0,91.0,8.0
2020-10-04,0.10700000000000001,86.57142857142857,1.2433035714285714,-7.0,-64.0,-52.0
2020-10-05,0.10700000000000001,91.0,1.2838541666666667,-2.0,44.0,40.0
2020-10-06,0.10700000000000001,88.85714285714286,1.2838541666666667,-2.0,-6.0,6.0
2020-10-07,0.10700000000000001,78.85714285714286,1.2838541666666667,5.0,91.0,14.0
2020-10-08,0.10700000000000001,70.28571428571429,1.2838541666666667,8.0,-10.0,29.0
2020-10-09,0.10700000000000001,81.42857142857143,1.2838541666666667,12.0,98.0,-16.0
2020-10-10,0.10700000000000001,74.28571428571429,1.2838541666666667,3.0,-62.0,-14.0
2020-10-11,0.10700000000000001,66.71428571428571,1.2838541666666667,-3.0,5.0,-37.0
2020-10-12,0.10700000000000001,92.28571428571429,1.2433035714285714,0.0,-4.0,33.0
2020-10-13,0.10700000000000001,100.14285714285714,1.2027529761904763,6.0,-9.0,-11.0
2020-10-14,0.10700000000000001,100.14285714285714,1.4479166666666667,-2.0,37.0,0.0
2020-10-15,0.10700000000000001,108.0,1.4479166666666667,2.0,-82.0,16.0
2020-10-16,0.10700000000000001,102.28571428571429,1.4479166666666665,7.0,135.0,-1.0
2020-10-17,0.10700000000000001,107.0,1.9787946428571428,2.0,-23.0,-7.0
2020-10-18,0.10700000000000001,113.85714285714286,1.9787946428571426,-6.0,-76.0,-40.0
2020-10-19,0.10700000000000001,101.85714285714286,2.019345238095238,6.0,20.0,34.0
2020-10-20,0.10700000000000001,93.85714285714286,2.019345238095238,-2.0,-13.0,8.0
2020-10-21,0.10700000000000001,103.28571428571429,1.7741815476190477,-10.0,16.0,9.0
2020-10-22,0.10700000000000001,114.85714285714286,1.7741815476190474,-10.0,-99.0,9.0
2020-10-23,0.10700000000000001,118.85714285714286,1.7741815476190477,4.0,40.0,-16.0
2020-10-24,0.10700000000000001,116.71428571428571,1.345610119047619,5.0,-24.0,12.0
2020-10-25,0.10700000000000001,115.71428571428571,1.305059523809524,-17.0,10.0,49.0
2020-10-26,0.10700000000000001,101.42857142857143,1.4073660714285714,5.0,2.0,-67.0
2020-10-27,0.10700000000000001,100.85714285714286,1.4479166666666665,-4.0,21.0,26.0
2020-10-28,0.10700000000000001,97.85714285714286,1.4073660714285714,6.0,11.0,-26.0
2020-10-29,0.10700000000000001,85.42857142857143,1.366815476190476,2.0,-67.0,29.0
2020-10-30,0.10700000000000001,72.71428571428571,1.7548363095238095,6.0,17.0,2.0
2020-10-31,0.10700000000000001,76.0,1.6525297619047616,4.0,90.0,-15.0
2020-11-01,0.062000000000000006,64.14285714285714,1.6930803571428572,-4.0,-83.0,-35.0
2020-11-02,0.062000000000000006,61.857142857142854,1.8359375,-1.0,13.0,39.0
2020-11-03,0.062000000000000006,60.714285714285715,1.8359375,-1.0,-5.0,-23.0
2020-11-04,0.062000000000000006,54.714285714285715,1.9787946428571428,-11.0,55.0,35.0
2020-11-05,0.062000000000000006,52.857142857142854,1.9787946428571428,-2.0,-102.0,-9.0
2020-11-06,0.062000000000000006,54.57142857142857,1.5907738095238095,2.0,108.0,3.0
2020-11-07,0.062000000000000006,58.285714285714285,1.5907738095238098,5.0,-2.0,-10.0
2020-11-08,0.062000000000000006,57.0,1.5502232142857142,-3.0,-79.0,-46.0
2020-11-09,0.062000000000000006,58.142857142857146,1.3050595238095237,-2.0,22.0,49.0
2020-11-10,0.062000000000000006,55.0,1.6930803571428572,1.0,-13.0,16.0
2020-11-11,0.062000000000000006,53.0,1.5907738095238095,-3.0,37.0,-14.0
2020-11-12,0.062000000000000006,50.142857142857146,1.6313244047619049,-1.0,-98.0,26.0
2020-11-13,0.062000000000000006,44.42857142857143,1.7336309523809526,1.0,84.0,1.0
2020-11-14,0.062000000000000006,42.142857142857146,1.7336309523809523,7.0,-50.0,-25.0
2020-11-15,0.062000000000000006,58.714285714285715,1.7741815476190474,-3.0,-19.0,-58.0
2020-11-16,0.062000000000000006,74.57142857142857,1.7336309523809526,0.0,38.0,56.0
2020-11-17,0.062000000000000006,93.14285714285714,1.345610119047619,1.0,-37.0,-16.0
2020-11-18,0.062000000000000006,112.57142857142857,1.305059523809524,-2.0,44.0,1.0
2020-11-19,0.062000000000000006,120.71428571428571,1.3050595238095237,-1.0,-54.0,3.0
2020-11-20,0.062000000000000006,138.57142857142858,1.3050595238095237,1.0,72.0,-9.0
2020-11-21,0.062000000000000006,132.0,1.2645089285714286,0.0,26.0,-8.0
2020-11-22,0.062000000000000006,127.42857142857143,1.3668154761904763,2.0,-78.0,-32.0
2020-11-23,0.062000000000000006,118.14285714285714,1.509672619047619,-5.0,11.0,52.0
2020-11-24,0.062000000000000006,106.14285714285714,1.509672619047619,-1.0,14.0,12.0
2020-11-25,0.062000000000000006,89.28571428571429,1.5502232142857142,3.0,35.0,-25.0
2020-11-26,0.062000000000000006,85.71428571428571,1.6525297619047616,-2.0,-94.0,21.0
2020-11-27,0.062000000000000006,69.0,1.5096726190476188,0.0,109.0,-6.0
